15:48:31.558 [http-nio-8090-exec-1] INFO  AgentService                                       - After inserting object into session 2022-01-25T15:48:31.558
15:48:31.559 [http-nio-8090-exec-1] INFO  AgentService                                       - Before Firing rules 2022-01-25T15:48:31.559
15:48:31.626 [http-nio-8090-exec-1] INFO  AgentService                                       - Rule to be fired is : Valid Age
15:48:31.626 [http-nio-8090-exec-1] INFO  AgentService                                       - Timer Started
15:48:31.626 [http-nio-8090-exec-1] INFO  AgentService                                       - 2022-01-25T15:48:31.626
15:48:31.631 [http-nio-8090-exec-1] INFO  AgentService                                       - rule fired name is : Valid Age
15:48:31.631 [http-nio-8090-exec-1] INFO  AgentService                                       - Timer Stoped
15:48:31.631 [http-nio-8090-exec-1] INFO  AgentService                                       - 2022-01-25T15:48:31.631
15:48:31.632 [http-nio-8090-exec-1] INFO  AgentService                                       - Rule to be fired is : Invalid Country rule
15:48:31.632 [http-nio-8090-exec-1] INFO  AgentService                                       - Timer Started
15:48:31.632 [http-nio-8090-exec-1] INFO  AgentService                                       - 2022-01-25T15:48:31.632
15:48:31.633 [http-nio-8090-exec-1] INFO  AgentService                                       - rule fired name is : Invalid Country rule
15:48:31.633 [http-nio-8090-exec-1] INFO  AgentService                                       - Timer Stoped
15:48:31.633 [http-nio-8090-exec-1] INFO  AgentService                                       - 2022-01-25T15:48:31.633
15:48:31.633 [http-nio-8090-exec-1] INFO  AgentService                                       - Rule to be fired is : Gender rule
15:48:31.633 [http-nio-8090-exec-1] INFO  AgentService                                       - Timer Started
15:48:31.633 [http-nio-8090-exec-1] INFO  AgentService                                       - 2022-01-25T15:48:31.633
